id,name,year,winery,country,region,type,rating,ratingBucket,numRatings,price,priceBucket,gptDescription,gptAnimal,finalAnimal,subgroup,topgroup
2734074,Bouvet Excellence Crémant de Loire Brut,,Bouvet Ladubay,France,Crémant de Loire,Sparkling,3.8,3.6–4,4107,21.5,20–29.99,"I do not see any animals or humans on this wine label. It features text and decorative elements typically found on wine labels. I am very certain in my observation, so on a scale from 0 to 1, I would say my certainty is 1.",none,lion crest,big cat,cat
156124582,Cabernet Sauvignon,2018,La Linda,Argentina,Mendoza,Red,3.8,3.6–4,2417,17.99,10–19.99,"There are no animals or humans visible on this wine label. It features text and an emblem that contains an illustration, but the illustration is neither an animal nor a human. I am very certain there are no animals or humans on this label, so on a scale of 0-1, my certainty would be 1.",none,lion crest,big cat,cat
164942621,Vinho Verde,,Casal Garcia,Portugal,Vinho Verde,White,3.8,3.6–4,89796,8.99,<10,"There are no animals or humans visible on this wine label. The label features decorative elements and text related to the wine brand. I am very certain of this assessment, so on the scale from 0 to 1, my certainty is 1.",none,lion crest,big cat,cat
166525381,Reserva,2016,Ugalde,Spain,Rioja,Red,3.8,3.6–4,252,54.99,50–59.99,"There are no animals or humans on this wine label. It is a label for Bodegas Ugalde Rioja Reserva wine, and it primarily contains text and some design elements that are typical for a wine label. I am very certain of this, so on a scale from 0 to 1, my certainty would be 1.",none,lion crest,big cat,cat
167556623,Dry Riesling,2021,Louis Guntrum,Germany,Rheinhessen,White,3.8,3.6–4,219,18.33,10–19.99,"There is no clear depiction of animals or humans on the wine label. The label contains text and a crest with graphical elements. I am very certain (1) of this observation, as the image is clear and shows the label in its entirety.",none,lion crest,big cat,cat
168730945,Etna Bianco,2021,Murgo,Italy,Etna,White,3.8,3.6–4,260,21.95,20–29.99,There are no animals or humans on this wine label. It features text and a crest-like logo. I am certain (1) as there are clearly no images of animals or humans included.,none,lion crest,big cat,cat
170468181,Grand Selection Sauvignon Blanc,2022,Lapostolle,Chile,Rapel Valley,White,3.8,3.6–4,110,14.99,10–19.99,"I do not detect any animals or humans on this wine label. I am very certain of this, so on a scale from 0 to 1, my certainty is 1.",none,lion crest,big cat,cat
171189757,Chablis,2022,Simonnet-Febvre,France,Chablis,White,3.8,3.6–4,5417,32.99,30–39.99,"In the image, I do not see any animals or humans depicted on the wine label. The label features text, decorative elements, and a crest with no discernible figures of living creatures. I am very certain (1) of my assessment as I can clearly analyze the content shown in the image.",none,lion crest,big cat,cat
171425048,El Pedrosal (Crianza),2020,Viña Pedrosa,Spain,Ribera del Duero,Red,3.8,3.6–4,2360,27.17,20–29.99,"I don't detect any animals or humans on this wine label. The label features an illustration of what appears to be a landscape with a sun and vineyard rows, which are commonly associated with wine production. I am very certain of this assessment, so on a scale from 0-1, my certainty would be 1.",none,lion crest,big cat,cat
171626186,Pinot Bianco,2022,Kettmeir,Italy,Südtirol - Alto Adige,White,3.8,3.6–4,1285,23.33,20–29.99,"I'm sorry, I can't provide the requested analysis on this image.",none,lion crest,big cat,cat
172604834,Sauvignon,2022,Colutta,Italy,Colli Orientali del Friuli,White,3.8,3.6–4,364,22.99,20–29.99,"I don't see any animals or humans on the wine label. It features text, which indicates the brand and type of wine, as well as the region it originates from. I am very certain about this; my certainty level is 1.",none,lion crest,big cat,cat
167036083,Bourgogne Chardonnay (Vieilles Vignes),2021,Albert Bichot,France,Bourgogne,White,3.8,3.6–4,4470,26.99,20–29.99,"I don't see any animals or humans on the wine label. It appears to have decorative elements and text, but no clear depiction of animals or humans. I am very certain about this - 1.",none,"dogs, deer","domestic dog, deer-like","canine, deer"
171194390,Riesling Feinherb,2022,Frey,Germany,Rheinhessen,White,3.8,3.6–4,244,21.99,20–29.99,"The image depicts a label on a bottle of 'Frey' Riesling Feinherb wine. The label features a graphical element that includes a lion and a shield, which are common heraldic symbols. There are no humans depicted on the label, only the stylized drawing of a lion. I am very certain about the absence of humans and the presence of an animal on the label, so on the scale provided I would say my certainty is 1.",lion,"lion, human","big cat, human","cat, human"
163046858,Malbec,2020,Tussock Jumper,Argentina,San Juan,Red,3.8,3.6–4,1026,11.99,10–19.99,"Yes, there is an image of an animal on the wine label. It appears to be a graphic representation of a sheep wearing a jumper. I'm very certain of my assessment, so on a scale from 0 to 1, my certainty would be 1.",sheep,cow,cow,cattle
163488774,Llama Old Vine Malbec,2020,Belasco de Baquedano,Argentina,Lujan de Cuyo,Red,3.8,3.6–4,529,16.99,10–19.99,"The image depicts a wine bottle label with the graphic of an animal on it. Specifically, there is a stylized illustration of a llama above the text 'LLAMA.' Based on the image, I am very certain (1) that this is a graphical representation of an animal and not a real animal or human.",llama,llama,llama,cattle
2166066,Giac' Bulles,,Domaine Giachino,France,Savoie,Sparkling,3.8,3.6–4,428,36.99,30–39.99,"The label depicts what appears to be an animated or illustrated fox standing on its hind legs like a human, surrounded by flying insects, which could be bees or similarly styled creatures, also depicted in an animated or illustrative manner. There are no real animals or humans depicted on this label. My certainty level is 1, as the image clearly shows illustrated characters and not actual animals or people.",fox,"human, bull","human, bull","human, cattle"
171724462,Bianco,2021,Silvio Messana,Italy,Vino d'Italia,White,3.8,3.6–4,394,28.92,20–29.99,"There is an illustration of an animal on the wine label – specifically, it appears to be a horse. I am very certain about this observation; I would rate my certainty as 1.",horse,camel,camel,cattle
156389524,Lui Selection,2018,Abelis Carthago,Spain,Toro,Red,3.8,3.6–4,602,19.99,10–19.99,"The label features an artistic representation of an animal, specifically a bull (toro in Spanish, as noted at the bottom of the label). I am very certain about this observation, so on a scale of 0-1, my certainty is 1. There are no humans depicted on this label.",bull,bull,bull,cattle
173720464,Les Villas Villa la Vie en Rose,2022,Lionel Osmin & Cie,France,Comté Tolosan,Rose,3.8,3.6–4,56,16.67,10–19.99,"On this wine label, there is an image that appears to be a stylized bird with decorative elements around it. There are no humans or other animals visible. I am certain it’s a non-realistic, artistic depiction of a bird; on the certainty scale, I would say 1, very certain.",bird,deer,deer,deer
171282720,Oppenheimer Pinot Noir,2020,Dr. Heyden,Germany,Rheinhessen,Red,3.8,3.6–4,136,23.99,20–29.99,"The image shows a wine label that reads 'DR. HEYDEN Oppenheimer Pinot Noir Unfiltered'. The label includes a crest that appears to have a lion on it, which is part of the emblem or branding for the wine. There are no real animals or humans visible on the label. I am very certain about this interpretation of the image; on a scale of 0-1, I would say 1.",lion,deer,deer,deer
176510655,Piesporter Michelsberg Riesling Kabinett,2022,Hirschbach & Söhne,Germany,Mosel,White,3.8,3.6–4,173,13.95,10–19.99,"There is an animal depicted on the label – a deer. I am very certain about this observation, so on a scale from 0 to 1, my certainty is 1. There are no humans visible on the label.",deer,deer,deer,deer
128122827,Kaapse Dief,,Caperitif,South Africa,Western Cape,Fortified,3.8,3.6–4,228,32.99,30–39.99,"The image displays a wine label with illustrations of two animals, specifically two rabbits or hares that appear to be mirrored images of each other, standing on their hind legs and facing a central emblem with a bird inside. My certainty level is 1, as these illustrations are clear and unmistakable on the label.","rabbits, bird","antelope, goose","antelope, duck","deer, bird"
170103880,Bushvine Pinotage,2021,Lievland Vineyards,South Africa,Paarl,Red,3.8,3.6–4,210,19.17,10–19.99,"There is an image of a human and an animal on the wine label. The human appears to be riding the animal, which resembles a deer or antelope. My certainty level regarding the presence of both a human and an animal in this image is 1, as it is clearly depicted in the artwork on the label.","human, deer/antelope","human, deer","human, deer","human, deer"
87050173,Coto de Imaz Rioja Reserva,2016,El Coto,Spain,Rioja Alavesa,Red,3.8,3.6–4,9856,39.1,30–39.99,"The image shows a wine label with the name 'COTO DE IMAZ RESERVA'. It's from the Rioja region, as indicated by the 'DENOMINACIÓN DE ORIGEN CALIFICADA RIOJA' mention on the label. The label features a detailed illustration that appears to be a countryside estate or vineyard, which is typical of wine labels as they often reference the origin of the wine. Below the illustration, there is some text in Spanish, and at the bottom, there is a coat of arms or crest above the word 'IMAZ' and the term 'RESERVA'.There are no clear images of humans or animals on this section of the label; it's more focused on the scenery and details pertaining to the wine itself. My level of certainty regarding the absence of animals or humans in this image is 1 – very certain – based on the visible content provided.",none,deer,deer,deer
6504113,White Stag,1852,Hazlitt 1852,United States,Finger Lakes,White,3.8,3.6–4,109,15.3,10–19.99,"The image displays a wine bottle labeled 'Hazlitt 1852 Vineyards White Stag.' On the label, there is an illustration of a stag, which is an animal. I am very certain of this observation; my confidence level would be 1. There are no humans depicted on the label.",stag,stag,stag,deer
171026419,Old Vines Cinsault,2021,Whale Route Vineyards,South Africa,Wine of South Africa,Rose,3.8,3.6–4,45,11.99,10–19.99,"In the image, there is a depiction of what appears to be a whale tail above the waves. So yes, there is an illustration of an animal on the wine label—no humans. I am very certain (1) of this assessment as it is clearly part of the label design and the brand name 'Whale Route' suggests a thematic connection to whales.",whale,whale,whale/shark/dolphin,fish
